"year","production_area","country","iso","general_name","species","common_name","sci_name","quantity","aquaculture","log10_aqua","post"
1991,31,"Mexico","MEX","Lobster","SLC","caribbean spiny lobster","Panulirus argus",872,0,0,1
1991,77,"Mexico","MEX","Lobster","SLV","tropical spiny lobsters","Panulirus spp",1453,0,0,1
1991,71,"Micronesia (Federated States of)","FSM","Lobster","SLV","tropical spiny lobsters","Panulirus spp",7,0,0,1
1991,37,"Morocco","MAR","Lobster","CRW","palinurid spiny lobsters","Palinurus spp",7,0,0,1
1991,34,"Morocco","MAR","Lobster","CRW","palinurid spiny lobsters","Palinurus spp",33,0,0,1
1991,34,"Morocco","MAR","Lobster","LBE","european lobster","Homarus gammarus",7,0,0,1
1991,37,"Morocco","MAR","Lobster","NEP","norway lobster","Nephrops norvegicus",2,0,0,1
1991,34,"Morocco","MAR","Lobster","NEP","norway lobster","Nephrops norvegicus",4,0,0,1
1991,51,"Mozambique","MOZ","Lobster","NEM","mozambique lobster","Metanephrops mozambicus",341,0,0,1
1991,51,"Mozambique","MOZ","Lobster","VLO","spiny lobsters","Palinuridae",209,0,0,1
1991,47,"Namibia","NAM","Lobster","LBC","cape rock lobster","Jasus lalandii",375,0,0,1
1991,27,"Netherlands","NLD","Lobster","NEP","norway lobster","Nephrops norvegicus",4,0,0,1
1991,71,"New Caledonia","NCL","Lobster","SLV","tropical spiny lobsters","Panulirus spp",16,0,0,1
1991,81,"New Zealand","NZL","Salmon","ASA","australian salmon","Arripis trutta",5037,0,0,0
1991,81,"New Zealand","NZL","Lobster","LOG","green rock lobster","Jasus verreauxi",21,0,0,1
1991,81,"New Zealand","NZL","Lobster","LOR","red rock lobster","Jasus edwardsii",2976,0,0,1
1991,81,"New Zealand","NZL","Lobster","MEC","new zealand lobster","Metanephrops challengeri",501,0,0,1
1991,31,"Nicaragua","NIC","Lobster","SLC","caribbean spiny lobster","Panulirus argus",1271,0,0,1
1991,34,"Nigeria","NGA","Lobster","SLV","tropical spiny lobsters","Panulirus spp",1615,0,0,1
1991,71,"Northern Mariana Islands","MNP","Lobster","SLV","tropical spiny lobsters","Panulirus spp",2,0,0,1
1991,27,"Norway","NOR","Lobster","LBE","european lobster","Homarus gammarus",35,0,0,1
1991,27,"Norway","NOR","Lobster","NEP","norway lobster","Nephrops norvegicus",303,0,0,1
1991,27,"Norway","NOR","Salmon","SAL","atlantic salmon","Salmo salar",407,266283,5.42534344115971,1
1991,5,"Norway","NOR","Salmon","SAL","atlantic salmon","Salmo salar",475,266283,5.42534344115971,1
1991,51,"Oman","OMN","Lobster","SLV","tropical spiny lobsters","Panulirus spp",874,0,0,1
1991,51,"Pakistan","PAK","Lobster","SLV","tropical spiny lobsters","Panulirus spp",799,0,0,1
1991,71,"Palau","PLW","Lobster","SLV","tropical spiny lobsters","Panulirus spp",3,0,0,1
1991,31,"Panama","PAN","Lobster","SLV","tropical spiny lobsters","Panulirus spp",384,0,0,1
1991,71,"Papua New Guinea","PNG","Lobster","SLV","tropical spiny lobsters","Panulirus spp",90,0,0,1
1991,87,"Peru","PER","Lobster","NUG","green spiny lobster","Panulirus gracilis",3,0,0,1
1991,71,"Philippines","PHL","Lobster","LOS","slipper lobsters","Scyllaridae",58,0,0,1
1991,71,"Philippines","PHL","Lobster","SLV","tropical spiny lobsters","Panulirus spp",950,0,0,1
1991,27,"Poland","POL","Salmon","SAL","atlantic salmon","Salmo salar",350,266283,5.42534344115971,1
1991,27,"Portugal","PRT","Lobster","CRW","palinurid spiny lobsters","Palinurus spp",49,0,0,1
1991,34,"Portugal","PRT","Lobster","CRW","palinurid spiny lobsters","Palinurus spp",299,0,0,1
1991,27,"Portugal","PRT","Lobster","LBE","european lobster","Homarus gammarus",5,0,0,1
1991,34,"Portugal","PRT","Lobster","NEP","norway lobster","Nephrops norvegicus",2,0,0,1
1991,27,"Portugal","PRT","Lobster","NEP","norway lobster","Nephrops norvegicus",309,0,0,1
1991,51,"Qatar","QAT","Lobster","THQ","flathead lobster","Thenus orientalis",42,0,0,1
1991,61,"Russia","RUS","Salmon","CHI","chinook salmon","Oncorhynchus tshawytscha",87,24349,4.38648112968207,1
1991,5,"Russia","RUS","Salmon","CHI","chinook salmon","Oncorhynchus tshawytscha",1041,24349,4.38648112968207,1
1991,5,"Russia","RUS","Salmon","CHU","chum salmon","Oncorhynchus keta",6073,0,0,0
1991,61,"Russia","RUS","Salmon","CHU","chum salmon","Oncorhynchus keta",12640,0,0,0
1991,61,"Russia","RUS","Salmon","COH","coho salmon","Oncorhynchus kisutch",787,44385,4.64723622421631,1
1991,5,"Russia","RUS","Salmon","COH","coho salmon","Oncorhynchus kisutch",2016,44385,4.64723622421631,1
1991,5,"Russia","RUS","Salmon","PIN","pink salmon","Oncorhynchus gorbuscha",1618,0,0,0
1991,61,"Russia","RUS","Salmon","PIN","pink salmon","Oncorhynchus gorbuscha",216124,0,0,0
1991,27,"Russia","RUS","Salmon","SAL","atlantic salmon","Salmo salar",321,266283,5.42534344115971,1
1991,5,"Russia","RUS","Salmon","SAL","atlantic salmon","Salmo salar",344,266283,5.42534344115971,1
1991,61,"Russia","RUS","Salmon","SOC","sockeye salmon","Oncorhynchus nerka",6279,0,0,0
1991,5,"Russia","RUS","Salmon","SOC","sockeye salmon","Oncorhynchus nerka",7326,0,0,0
1991,51,"Saudi Arabia","SAU","Lobster","THQ","flathead lobster","Thenus orientalis",5,0,0,1
1991,34,"Senegal","SEN","Lobster","CRW","palinurid spiny lobsters","Palinurus spp",149,0,0,1
1991,34,"Sierra Leone","SLE","Lobster","SLV","tropical spiny lobsters","Panulirus spp",20,0,0,1
1991,71,"Singapore","SGP","Lobster","LOS","slipper lobsters","Scyllaridae",45,0,0,1
1991,71,"Singapore","SGP","Lobster","SLV","tropical spiny lobsters","Panulirus spp",23,0,0,1
1991,51,"Somalia","SOM","Lobster","SLV","tropical spiny lobsters","Panulirus spp",550,0,0,1
1991,47,"South Africa","ZAF","Lobster","LBC","cape rock lobster","Jasus lalandii",1835,0,0,1
1991,51,"South Africa","ZAF","Lobster","NEM","mozambique lobster","Metanephrops mozambicus",51,0,0,1
1991,51,"South Africa","ZAF","Lobster","SLN","natal spiny lobster","Palinurus delagoae",18,0,0,1
1991,47,"South Africa","ZAF","Lobster","SLS","southern spiny lobster","Palinurus gilchristi",885,0,0,1
1991,27,"Spain","ESP","Lobster","CRW","palinurid spiny lobsters","Palinurus spp",4,0,0,1
1991,27,"Spain","ESP","Lobster","LBE","european lobster","Homarus gammarus",10,0,0,1
1991,37,"Spain","ESP","Lobster","NEP","norway lobster","Nephrops norvegicus",545,0,0,1
1991,27,"Spain","ESP","Lobster","NEP","norway lobster","Nephrops norvegicus",1555,0,0,1
1991,5,"Spain","ESP","Salmon","SAL","atlantic salmon","Salmo salar",11,266283,5.42534344115971,1
1991,37,"Spain","ESP","Lobster","SLO","common spiny lobster","Palinurus elephas",130,0,0,1
1991,47,"St. Helena","SHN","Lobster","LBT","tristan da cunha rock lobster","Jasus tristani",426,0,0,1
1991,27,"Sweden","SWE","Lobster","LBE","european lobster","Homarus gammarus",19,0,0,1
1991,27,"Sweden","SWE","Lobster","NEP","norway lobster","Nephrops norvegicus",1253,0,0,1
1991,5,"Sweden","SWE","Salmon","SAL","atlantic salmon","Salmo salar",74,266283,5.42534344115971,1
1991,27,"Sweden","SWE","Salmon","SAL","atlantic salmon","Salmo salar",912,266283,5.42534344115971,1
1991,61,"Taiwan","TWN","Lobster","IBC","japanese fan lobster","Ibacus ciliatus",389,0,0,1
1991,61,"Taiwan","TWN","Lobster","LOJ","longlegged spiny lobster","Panulirus longipes",63,0,0,1
1991,57,"Thailand","THA","Lobster","THQ","flathead lobster","Thenus orientalis",81,0,0,1
1991,71,"Thailand","THA","Lobster","THQ","flathead lobster","Thenus orientalis",1190,0,0,1
1991,37,"Tunisia","TUN","Lobster","CRW","palinurid spiny lobsters","Palinurus spp",22,0,0,1
1991,37,"Turkey","TUR","Lobster","LBE","european lobster","Homarus gammarus",6,0,0,1
1991,37,"Turkey","TUR","Lobster","SLO","common spiny lobster","Palinurus elephas",6,0,0,1
1991,31,"Turks & Caicos Islands","TCA","Lobster","SLC","caribbean spiny lobster","Panulirus argus",311,0,0,1
1991,31,"U.S. Virgin Islands","VIR","Lobster","SLC","caribbean spiny lobster","Panulirus argus",74,0,0,1
1991,51,"Ukraine","UKR","Lobster","SLV","tropical spiny lobsters","Panulirus spp",29,0,0,1
1991,27,"United Kingdom","GBR","Lobster","CRW","palinurid spiny lobsters","Palinurus spp",69,0,0,1
1991,27,"United Kingdom","GBR","Lobster","LBE","european lobster","Homarus gammarus",1177,0,0,1
1991,27,"United Kingdom","GBR","Lobster","LOQ","craylets, squat lobsters","Galatheidae",5,0,0,1
1991,27,"United Kingdom","GBR","Lobster","NEP","norway lobster","Nephrops norvegicus",26993,0,0,1
1991,5,"United Kingdom","GBR","Salmon","SAL","atlantic salmon","Salmo salar",538,266283,5.42534344115971,1
1991,77,"United States","USA","Salmon","CHI","chinook salmon","Oncorhynchus tshawytscha",1409,24349,4.38648112968207,1
1991,2,"United States","USA","Salmon","CHI","chinook salmon","Oncorhynchus tshawytscha",1926,24349,4.38648112968207,1
1991,67,"United States","USA","Salmon","CHI","chinook salmon","Oncorhynchus tshawytscha",5561,24349,4.38648112968207,1
1991,2,"United States","USA","Salmon","CHU","chum salmon","Oncorhynchus keta",3497,0,0,0
1991,67,"United States","USA","Salmon","CHU","chum salmon","Oncorhynchus keta",31059,0,0,0
1991,77,"United States","USA","Salmon","COH","coho salmon","Oncorhynchus kisutch",197,44385,4.64723622421631,1
1991,2,"United States","USA","Salmon","COH","coho salmon","Oncorhynchus kisutch",2714,44385,4.64723622421631,1
1991,67,"United States","USA","Salmon","COH","coho salmon","Oncorhynchus kisutch",21974,44385,4.64723622421631,1
1991,21,"United States","USA","Lobster","LBA","american lobster","Homarus americanus",28729,0,0,1
1991,2,"United States","USA","Salmon","PIN","pink salmon","Oncorhynchus gorbuscha",185,0,0,0
1991,67,"United States","USA","Salmon","PIN","pink salmon","Oncorhynchus gorbuscha",164388,0,0,0
1991,31,"United States","USA","Lobster","SLC","caribbean spiny lobster","Panulirus argus",2878,0,0,1
1991,77,"United States","USA","Lobster","SLV","tropical spiny lobsters","Panulirus spp",341,0,0,1
1991,2,"United States","USA","Salmon","SOC","sockeye salmon","Oncorhynchus nerka",359,0,0,0
1991,67,"United States","USA","Salmon","SOC","sockeye salmon","Oncorhynchus nerka",121565,0,0,0
1991,31,"Venezuela","VEN","Lobster","SLC","caribbean spiny lobster","Panulirus argus",141,0,0,1
1991,51,"Yemen","YEM","Lobster","LOK","scalloped spiny lobster","Panulirus homarus",770,0,0,1
1991,51,"Yemen","YEM","Lobster","URW","arabian whip lobster","Puerulus sewelli",40,0,0,1
1991,27,NA,"","Lobster","CRW","palinurid spiny lobsters","Palinurus spp",1,0,0,1
1991,37,NA,"YUG","Lobster","LBE","european lobster","Homarus gammarus",19,0,0,1
1991,27,NA,"","Lobster","LBE","european lobster","Homarus gammarus",120,0,0,1
1991,37,NA,"YUG","Lobster","NEP","norway lobster","Nephrops norvegicus",303,0,0,1
1992,37,"Algeria","DZA","Lobster","CRW","palinurid spiny lobsters","Palinurus spp",20,0,0,1
1992,37,"Algeria","DZA","Lobster","NEP","norway lobster","Nephrops norvegicus",120,0,0,1
1992,31,"Anguilla","AIA","Lobster","SLC","caribbean spiny lobster","Panulirus argus",97,0,0,1
1992,31,"Antigua & Barbuda","ATG","Lobster","SLC","caribbean spiny lobster","Panulirus argus",188,0,0,1
1992,81,"Australia","AUS","Salmon","ASA","australian salmon","Arripis trutta",787,0,0,0
1992,57,"Australia","AUS","Salmon","ASA","australian salmon","Arripis trutta",1699,0,0,0
1992,57,"Australia","AUS","Lobster","JSN","southern rock lobster","Jasus novaehollandiae",5520,0,0,1
1992,57,"Australia","AUS","Lobster","LOA","australian spiny lobster","Panulirus cygnus",12194,0,0,1
1992,81,"Australia","AUS","Lobster","LOG","green rock lobster","Jasus verreauxi",98,0,0,1
1992,81,"Australia","AUS","Lobster","LOS","slipper lobsters","Scyllaridae",102,0,0,1
1992,71,"Australia","AUS","Lobster","LOS","slipper lobsters","Scyllaridae",506,0,0,1
1992,71,"Australia","AUS","Lobster","SLV","tropical spiny lobsters","Panulirus spp",147,0,0,1
1992,31,"Bahamas","BHS","Lobster","SLC","caribbean spiny lobster","Panulirus argus",8156,0,0,1
1992,51,"Bahrain","BHR","Lobster","THQ","flathead lobster","Thenus orientalis",107,0,0,1
1992,27,"Belgium","BEL","Lobster","NEP","norway lobster","Nephrops norvegicus",384,0,0,1
1992,31,"Belize","BLZ","Lobster","SLC","caribbean spiny lobster","Panulirus argus",463,0,0,1
1992,34,"Benin","BEN","Lobster","SLV","tropical spiny lobsters","Panulirus spp",5,0,0,1
1992,31,"Bermuda","BMU","Lobster","SLC","caribbean spiny lobster","Panulirus argus",8,0,0,1
1992,41,"Brazil","BRA","Lobster","SLC","caribbean spiny lobster","Panulirus argus",9127,0,0,1
1992,31,"British Virgin Islands","VGB","Lobster","SLC","caribbean spiny lobster","Panulirus argus",68,0,0,1
1992,34,"Cameroon","CMR","Lobster","SLV","tropical spiny lobsters","Panulirus spp",1,0,0,1
1992,67,"Canada","CAN","Salmon","CHI","chinook salmon","Oncorhynchus tshawytscha",5336,16147,4.2080918452757,1
1992,67,"Canada","CAN","Salmon","CHU","chum salmon","Oncorhynchus keta",17964,0,0,0
1992,67,"Canada","CAN","Salmon","COH","coho salmon","Oncorhynchus kisutch",7328,48513,4.68585813183407,1
1992,21,"Canada","CAN","Lobster","LBA","american lobster","Homarus americanus",41827,0,0,1
1992,67,"Canada","CAN","Salmon","PIN","pink salmon","Oncorhynchus gorbuscha",14913,0,0,0
1992,21,"Canada","CAN","Salmon","SAL","atlantic salmon","Salmo salar",283,247528,5.39362433279562,1
1992,67,"Canada","CAN","Salmon","SOC","sockeye salmon","Oncorhynchus nerka",20938,0,0,0
1992,34,"Cape Verde","CPV","Lobster","CRW","palinurid spiny lobsters","Palinurus spp",70,0,0,1
1992,34,"Cape Verde","CPV","Lobster","SLV","tropical spiny lobsters","Panulirus spp",36,0,0,1
1992,87,"Chile","CHL","Salmon","COH","coho salmon","Oncorhynchus kisutch",17,48513,4.68585813183407,1
1992,87,"Chile","CHL","Lobster","CZJ","blue squat lobster","Cervimunida johni",3736,0,0,1
1992,87,"Chile","CHL","Lobster","LOF","juan fernandez rock lobster","Jasus frontalis",12,0,0,1
1992,87,"Chile","CHL","Lobster","PQG","carrot squat lobster","Pleuroncodes monodon",4002,0,0,1
1992,87,"Colombia","COL","Lobster","NUG","green spiny lobster","Panulirus gracilis",13,0,0,1
1992,31,"Colombia","COL","Lobster","SLC","caribbean spiny lobster","Panulirus argus",524,0,0,1
1992,51,"Comoros","COM","Lobster","SLV","tropical spiny lobsters","Panulirus spp",10,0,0,1
1992,34,"Congo - Brazzaville","COG","Lobster","SLV","tropical spiny lobsters","Panulirus spp",34,0,0,1
1992,31,"Costa Rica","CRI","Lobster","SLC","caribbean spiny lobster","Panulirus argus",176,0,0,1
1992,77,"Costa Rica","CRI","Lobster","SLV","tropical spiny lobsters","Panulirus spp",3,0,0,1
1992,34,"Côte d’Ivoire","CIV","Lobster","SLV","tropical spiny lobsters","Panulirus spp",2,0,0,1
1992,37,"Croatia","HRV","Lobster","LBE","european lobster","Homarus gammarus",32,0,0,1
1992,37,"Croatia","HRV","Lobster","NEP","norway lobster","Nephrops norvegicus",470,0,0,1
1992,31,"Cuba","CUB","Lobster","SLC","caribbean spiny lobster","Panulirus argus",9340,0,0,1
1992,37,"Cyprus","CYP","Lobster","SLO","common spiny lobster","Palinurus elephas",2,0,0,1
1992,27,"Denmark","DNK","Lobster","LBE","european lobster","Homarus gammarus",21,0,0,1
1992,27,"Denmark","DNK","Lobster","NEP","norway lobster","Nephrops norvegicus",2635,0,0,1
1992,5,"Denmark","DNK","Salmon","SAL","atlantic salmon","Salmo salar",1,247528,5.39362433279562,1
1992,27,"Denmark","DNK","Salmon","SAL","atlantic salmon","Salmo salar",656,247528,5.39362433279562,1
1992,31,"Dominican Republic","DOM","Lobster","SLC","caribbean spiny lobster","Panulirus argus",532,0,0,1
1992,87,"Ecuador","ECU","Lobster","NUG","green spiny lobster","Panulirus gracilis",82,0,0,1
1992,77,"El Salvador","SLV","Lobster","SLV","tropical spiny lobsters","Panulirus spp",7,0,0,1
1992,27,"Estonia","EST","Salmon","SAL","atlantic salmon","Salmo salar",31,247528,5.39362433279562,1
1992,27,"Faroe Islands","FRO","Salmon","SAL","atlantic salmon","Salmo salar",32,247528,5.39362433279562,1
1992,71,"Fiji","FJI","Lobster","SLV","tropical spiny lobsters","Panulirus spp",394,0,0,1
1992,5,"Finland","FIN","Salmon","SAL","atlantic salmon","Salmo salar",325,247528,5.39362433279562,1
1992,27,"Finland","FIN","Salmon","SAL","atlantic salmon","Salmo salar",2172,247528,5.39362433279562,1
1992,37,"France","FRA","Lobster","LBE","european lobster","Homarus gammarus",2,0,0,1
1992,27,"France","FRA","Lobster","LBE","european lobster","Homarus gammarus",202,0,0,1
1992,27,"France","FRA","Lobster","LOQ","craylets, squat lobsters","Galatheidae",127,0,0,1
1992,27,"France","FRA","Lobster","NEP","norway lobster","Nephrops norvegicus",10177,0,0,1
1992,37,"France","FRA","Lobster","PSL","pink spiny lobster","Palinurus mauritanicus",2,0,0,1
1992,27,"France","FRA","Lobster","PSL","pink spiny lobster","Palinurus mauritanicus",33,0,0,1
1992,37,"France","FRA","Lobster","SLO","common spiny lobster","Palinurus elephas",31,0,0,1
1992,27,"France","FRA","Lobster","SLO","common spiny lobster","Palinurus elephas",173,0,0,1
1992,77,"French Polynesia","PYF","Lobster","SLV","tropical spiny lobsters","Panulirus spp",3,0,0,1
1992,51,"French Southern Territories","ATF","Lobster","JSP","st.paul rock lobster","Jasus paulensis",395,0,0,1
1992,34,"Gambia","GMB","Lobster","CRW","palinurid spiny lobsters","Palinurus spp",22,0,0,1
1992,27,"Germany","DEU","Lobster","NEP","norway lobster","Nephrops norvegicus",2,0,0,1
1992,27,"Germany","DEU","Salmon","SAL","atlantic salmon","Salmo salar",56,247528,5.39362433279562,1
1992,34,"Ghana","GHA","Lobster","SLV","tropical spiny lobsters","Panulirus spp",218,0,0,1
1992,34,"Greece","GRC","Lobster","LBE","european lobster","Homarus gammarus",9,0,0,1
1992,37,"Greece","GRC","Lobster","LBE","european lobster","Homarus gammarus",134,0,0,1
1992,37,"Greece","GRC","Lobster","NEP","norway lobster","Nephrops norvegicus",709,0,0,1
1992,27,"Greenland","GRL","Salmon","SAL","atlantic salmon","Salmo salar",6,247528,5.39362433279562,1
1992,21,"Greenland","GRL","Salmon","SAL","atlantic salmon","Salmo salar",236,247528,5.39362433279562,1
1992,31,"Grenada","GRD","Lobster","SLC","caribbean spiny lobster","Panulirus argus",22,0,0,1
1992,77,"Guatemala","GTM","Lobster","SLV","tropical spiny lobsters","Panulirus spp",1,0,0,1
1992,31,"Haiti","HTI","Lobster","SLC","caribbean spiny lobster","Panulirus argus",750,0,0,1
1992,31,"Honduras","HND","Lobster","SLC","caribbean spiny lobster","Panulirus argus",4059,0,0,1
1992,77,"Honduras","HND","Lobster","SLV","tropical spiny lobsters","Panulirus spp",3,0,0,1
1992,61,"Hong Kong SAR China","HKG","Lobster","SLV","tropical spiny lobsters","Panulirus spp",75,0,0,1
1992,27,"Iceland","ISL","Lobster","NEP","norway lobster","Nephrops norvegicus",2230,0,0,1
1992,27,"Iceland","ISL","Salmon","SAL","atlantic salmon","Salmo salar",460,247528,5.39362433279562,1
1992,5,"Iceland","ISL","Salmon","SAL","atlantic salmon","Salmo salar",636,247528,5.39362433279562,1
1992,57,"Indonesia","IDN","Lobster","SLV","tropical spiny lobsters","Panulirus spp",1122,0,0,1
1992,71,"Indonesia","IDN","Lobster","SLV","tropical spiny lobsters","Panulirus spp",1276,0,0,1
1992,51,"Iran","IRN","Lobster","SLV","tropical spiny lobsters","Panulirus spp",120,0,0,1
1992,27,"Ireland","IRL","Lobster","CRW","palinurid spiny lobsters","Palinurus spp",166,0,0,1
1992,27,"Ireland","IRL","Lobster","LBE","european lobster","Homarus gammarus",552,0,0,1
1992,27,"Ireland","IRL","Lobster","NEP","norway lobster","Nephrops norvegicus",4481,0,0,1
1992,5,"Ireland","IRL","Salmon","SAL","atlantic salmon","Salmo salar",72,247528,5.39362433279562,1
1992,27,"Ireland","IRL","Salmon","SAL","atlantic salmon","Salmo salar",631,247528,5.39362433279562,1
1992,27,"Isle of Man","IMN","Lobster","LBE","european lobster","Homarus gammarus",1,0,0,1
1992,27,"Isle of Man","IMN","Lobster","NEP","norway lobster","Nephrops norvegicus",14,0,0,1
1992,37,"Italy","ITA","Lobster","NEP","norway lobster","Nephrops norvegicus",5858,0,0,1
1992,37,"Italy","ITA","Lobster","SLO","common spiny lobster","Palinurus elephas",300,0,0,1
1992,31,"Jamaica","JAM","Lobster","SLC","caribbean spiny lobster","Panulirus argus",200,0,0,1
1992,4,"Japan","JPN","Salmon","CHE","masu salmon","Oncorhynchus masou",802,68,1.83250891270624,1
