"year","production_area","country","iso","source","species","common_name","sci_name","quantity","value","lobster","salmon","general_name"
1991,21,"United States","USA","Aquaculture","SAL","Atlantic salmon","Salmo salar",6661,40165830,FALSE,TRUE,"Salmon"
1991,77,"United States","USA","Catches","CHI","Chinook(=Spring=King) salmon","Oncorhynchus tshawytscha",1409,NA,FALSE,TRUE,"Salmon"
1991,2,"United States","USA","Catches","CHI","Chinook(=Spring=King) salmon","Oncorhynchus tshawytscha",1926,NA,FALSE,TRUE,"Salmon"
1991,67,"United States","USA","Catches","CHI","Chinook(=Spring=King) salmon","Oncorhynchus tshawytscha",5561,NA,FALSE,TRUE,"Salmon"
1991,2,"United States","USA","Catches","CHU","Chum(=Keta=Dog) salmon","Oncorhynchus keta",3497,NA,FALSE,TRUE,"Salmon"
1991,67,"United States","USA","Catches","CHU","Chum(=Keta=Dog) salmon","Oncorhynchus keta",31059,NA,FALSE,TRUE,"Salmon"
1991,77,"United States","USA","Catches","COH","Coho(=Silver) salmon","Oncorhynchus kisutch",197,NA,FALSE,TRUE,"Salmon"
1991,2,"United States","USA","Catches","COH","Coho(=Silver) salmon","Oncorhynchus kisutch",2714,NA,FALSE,TRUE,"Salmon"
1991,67,"United States","USA","Catches","COH","Coho(=Silver) salmon","Oncorhynchus kisutch",21974,NA,FALSE,TRUE,"Salmon"
1991,21,"United States","USA","Catches","LBA","American lobster","Homarus americanus",28729,NA,TRUE,FALSE,"Lobster"
1991,2,"United States","USA","Catches","PIN","Pink(=Humpback) salmon","Oncorhynchus gorbuscha",185,NA,FALSE,TRUE,"Salmon"
1991,67,"United States","USA","Catches","PIN","Pink(=Humpback) salmon","Oncorhynchus gorbuscha",164388,NA,FALSE,TRUE,"Salmon"
1991,31,"United States","USA","Catches","SLC","Caribbean spiny lobster","Panulirus argus",2878,NA,TRUE,FALSE,"Lobster"
1991,77,"United States","USA","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",341,NA,TRUE,FALSE,"Lobster"
1991,2,"United States","USA","Catches","SOC","Sockeye(=Red) salmon","Oncorhynchus nerka",359,NA,FALSE,TRUE,"Salmon"
1991,67,"United States","USA","Catches","SOC","Sockeye(=Red) salmon","Oncorhynchus nerka",121565,NA,FALSE,TRUE,"Salmon"
1991,31,"Venezuela","VEN","Catches","SLC","Caribbean spiny lobster","Panulirus argus",141,NA,TRUE,FALSE,"Lobster"
1991,51,"Yemen","YEM","Catches","LOK","Scalloped spiny lobster","Panulirus homarus",770,NA,TRUE,FALSE,"Lobster"
1991,51,"Yemen","YEM","Catches","URW","Arabian whip lobster","Puerulus sewelli",40,NA,TRUE,FALSE,"Lobster"
1991,27,NA,"","Catches","CRW","Palinurid spiny lobsters nei","Palinurus spp",1,NA,TRUE,FALSE,"Lobster"
1991,37,NA,"YUG","Catches","LBE","European lobster","Homarus gammarus",19,NA,TRUE,FALSE,"Lobster"
1991,27,NA,"","Catches","LBE","European lobster","Homarus gammarus",120,NA,TRUE,FALSE,"Lobster"
1991,37,NA,"YUG","Catches","NEP","Norway lobster","Nephrops norvegicus",303,NA,TRUE,FALSE,"Lobster"
1992,37,"Algeria","DZA","Catches","CRW","Palinurid spiny lobsters nei","Palinurus spp",20,NA,TRUE,FALSE,"Lobster"
1992,37,"Algeria","DZA","Catches","NEP","Norway lobster","Nephrops norvegicus",120,NA,TRUE,FALSE,"Lobster"
1992,31,"Anguilla","AIA","Catches","SLC","Caribbean spiny lobster","Panulirus argus",97,NA,TRUE,FALSE,"Lobster"
1992,31,"Antigua & Barbuda","ATG","Catches","SLC","Caribbean spiny lobster","Panulirus argus",188,NA,TRUE,FALSE,"Lobster"
1992,81,"Australia","AUS","Aquaculture","SAL","Atlantic salmon","Salmo salar",3300,29106000,FALSE,TRUE,"Salmon"
1992,81,"Australia","AUS","Catches","ASA","Australian salmon","Arripis trutta",787,NA,FALSE,TRUE,"Salmon"
1992,57,"Australia","AUS","Catches","ASA","Australian salmon","Arripis trutta",1699,NA,FALSE,TRUE,"Salmon"
1992,57,"Australia","AUS","Catches","JSN","Southern rock lobster","Jasus novaehollandiae",5520,NA,TRUE,FALSE,"Lobster"
1992,57,"Australia","AUS","Catches","LOA","Australian spiny lobster","Panulirus cygnus",12194,NA,TRUE,FALSE,"Lobster"
1992,81,"Australia","AUS","Catches","LOG","Green rock lobster","Jasus verreauxi",98,NA,TRUE,FALSE,"Lobster"
1992,81,"Australia","AUS","Catches","LOS","Slipper lobsters nei","Scyllaridae",102,NA,TRUE,FALSE,"Lobster"
1992,71,"Australia","AUS","Catches","LOS","Slipper lobsters nei","Scyllaridae",506,NA,TRUE,FALSE,"Lobster"
1992,71,"Australia","AUS","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",147,NA,TRUE,FALSE,"Lobster"
1992,31,"Bahamas","BHS","Catches","SLC","Caribbean spiny lobster","Panulirus argus",8156,NA,TRUE,FALSE,"Lobster"
1992,51,"Bahrain","BHR","Catches","THQ","Flathead lobster","Thenus orientalis",107,NA,TRUE,FALSE,"Lobster"
1992,27,"Belgium","BEL","Catches","NEP","Norway lobster","Nephrops norvegicus",384,NA,TRUE,FALSE,"Lobster"
1992,31,"Belize","BLZ","Catches","SLC","Caribbean spiny lobster","Panulirus argus",463,NA,TRUE,FALSE,"Lobster"
1992,34,"Benin","BEN","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",5,NA,TRUE,FALSE,"Lobster"
1992,31,"Bermuda","BMU","Catches","SLC","Caribbean spiny lobster","Panulirus argus",8,NA,TRUE,FALSE,"Lobster"
1992,41,"Brazil","BRA","Catches","SLC","Caribbean spiny lobster","Panulirus argus",9127,NA,TRUE,FALSE,"Lobster"
1992,31,"British Virgin Islands","VGB","Catches","SLC","Caribbean spiny lobster","Panulirus argus",68,NA,TRUE,FALSE,"Lobster"
1992,34,"Cameroon","CMR","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",1,NA,TRUE,FALSE,"Lobster"
1992,67,"Canada","CAN","Aquaculture","CHI","Chinook(=Spring=King) salmon","Oncorhynchus tshawytscha",12253,51944878.08,FALSE,TRUE,"Salmon"
1992,67,"Canada","CAN","Aquaculture","COH","Coho(=Silver) salmon","Oncorhynchus kisutch",762,3381816.96,FALSE,TRUE,"Salmon"
1992,67,"Canada","CAN","Aquaculture","SAL","Atlantic salmon","Salmo salar",6785,40224736.8,FALSE,TRUE,"Salmon"
1992,21,"Canada","CAN","Aquaculture","SAL","Atlantic salmon","Salmo salar",10520,62367609.6,FALSE,TRUE,"Salmon"
1992,67,"Canada","CAN","Catches","CHI","Chinook(=Spring=King) salmon","Oncorhynchus tshawytscha",5336,NA,FALSE,TRUE,"Salmon"
1992,67,"Canada","CAN","Catches","CHU","Chum(=Keta=Dog) salmon","Oncorhynchus keta",17964,NA,FALSE,TRUE,"Salmon"
1992,67,"Canada","CAN","Catches","COH","Coho(=Silver) salmon","Oncorhynchus kisutch",7328,NA,FALSE,TRUE,"Salmon"
1992,21,"Canada","CAN","Catches","LBA","American lobster","Homarus americanus",41827,NA,TRUE,FALSE,"Lobster"
1992,67,"Canada","CAN","Catches","PIN","Pink(=Humpback) salmon","Oncorhynchus gorbuscha",14913,NA,FALSE,TRUE,"Salmon"
1992,21,"Canada","CAN","Catches","SAL","Atlantic salmon","Salmo salar",283,NA,FALSE,TRUE,"Salmon"
1992,67,"Canada","CAN","Catches","SOC","Sockeye(=Red) salmon","Oncorhynchus nerka",20938,NA,FALSE,TRUE,"Salmon"
1992,34,"Cape Verde","CPV","Catches","CRW","Palinurid spiny lobsters nei","Palinurus spp",70,NA,TRUE,FALSE,"Lobster"
1992,34,"Cape Verde","CPV","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",36,NA,TRUE,FALSE,"Lobster"
1992,87,"Chile","CHL","Aquaculture","CHE","Masu(=Cherry) salmon","Oncorhynchus masou",68,340000,FALSE,TRUE,"Salmon"
1992,87,"Chile","CHL","Aquaculture","CHI","Chinook(=Spring=King) salmon","Oncorhynchus tshawytscha",667,3335000,FALSE,TRUE,"Salmon"
1992,87,"Chile","CHL","Aquaculture","COH","Coho(=Silver) salmon","Oncorhynchus kisutch",22165,99742500,FALSE,TRUE,"Salmon"
1992,87,"Chile","CHL","Aquaculture","SAL","Atlantic salmon","Salmo salar",23715,94860000,FALSE,TRUE,"Salmon"
1992,87,"Chile","CHL","Catches","COH","Coho(=Silver) salmon","Oncorhynchus kisutch",17,NA,FALSE,TRUE,"Salmon"
1992,87,"Chile","CHL","Catches","CZJ","Blue squat lobster","Cervimunida johni",3736,NA,TRUE,FALSE,"Lobster"
1992,87,"Chile","CHL","Catches","LOF","Juan Fernandez rock lobster","Jasus frontalis",12,NA,TRUE,FALSE,"Lobster"
1992,87,"Chile","CHL","Catches","PQG","Carrot squat lobster","Pleuroncodes monodon",4002,NA,TRUE,FALSE,"Lobster"
1992,87,"Colombia","COL","Catches","NUG","Green spiny lobster","Panulirus gracilis",13,NA,TRUE,FALSE,"Lobster"
1992,31,"Colombia","COL","Catches","SLC","Caribbean spiny lobster","Panulirus argus",524,NA,TRUE,FALSE,"Lobster"
1992,51,"Comoros","COM","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",10,NA,TRUE,FALSE,"Lobster"
1992,34,"Congo - Brazzaville","COG","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",34,NA,TRUE,FALSE,"Lobster"
1992,31,"Costa Rica","CRI","Catches","SLC","Caribbean spiny lobster","Panulirus argus",176,NA,TRUE,FALSE,"Lobster"
1992,77,"Costa Rica","CRI","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",3,NA,TRUE,FALSE,"Lobster"
1992,34,"Côte d’Ivoire","CIV","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",2,NA,TRUE,FALSE,"Lobster"
1992,37,"Croatia","HRV","Catches","LBE","European lobster","Homarus gammarus",32,NA,TRUE,FALSE,"Lobster"
1992,37,"Croatia","HRV","Catches","NEP","Norway lobster","Nephrops norvegicus",470,NA,TRUE,FALSE,"Lobster"
1992,31,"Cuba","CUB","Catches","SLC","Caribbean spiny lobster","Panulirus argus",9340,NA,TRUE,FALSE,"Lobster"
1992,37,"Cyprus","CYP","Catches","SLO","Common spiny lobster","Palinurus elephas",2,NA,TRUE,FALSE,"Lobster"
1992,27,"Denmark","DNK","Catches","LBE","European lobster","Homarus gammarus",21,NA,TRUE,FALSE,"Lobster"
1992,27,"Denmark","DNK","Catches","NEP","Norway lobster","Nephrops norvegicus",2635,NA,TRUE,FALSE,"Lobster"
1992,5,"Denmark","DNK","Catches","SAL","Atlantic salmon","Salmo salar",1,NA,FALSE,TRUE,"Salmon"
1992,27,"Denmark","DNK","Catches","SAL","Atlantic salmon","Salmo salar",656,NA,FALSE,TRUE,"Salmon"
1992,31,"Dominican Republic","DOM","Catches","SLC","Caribbean spiny lobster","Panulirus argus",532,NA,TRUE,FALSE,"Lobster"
1992,87,"Ecuador","ECU","Catches","NUG","Green spiny lobster","Panulirus gracilis",82,NA,TRUE,FALSE,"Lobster"
1992,77,"El Salvador","SLV","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",7,NA,TRUE,FALSE,"Lobster"
1992,27,"Estonia","EST","Catches","SAL","Atlantic salmon","Salmo salar",31,NA,FALSE,TRUE,"Salmon"
1992,27,"Faroe Islands","FRO","Aquaculture","SAL","Atlantic salmon","Salmo salar",18364,82638000,FALSE,TRUE,"Salmon"
1992,27,"Faroe Islands","FRO","Catches","SAL","Atlantic salmon","Salmo salar",32,NA,FALSE,TRUE,"Salmon"
1992,71,"Fiji","FJI","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",394,NA,TRUE,FALSE,"Lobster"
1992,27,"Finland","FIN","Aquaculture","SAL","Atlantic salmon","Salmo salar",85,365871.552,FALSE,TRUE,"Salmon"
1992,5,"Finland","FIN","Catches","SAL","Atlantic salmon","Salmo salar",325,NA,FALSE,TRUE,"Salmon"
1992,27,"Finland","FIN","Catches","SAL","Atlantic salmon","Salmo salar",2172,NA,FALSE,TRUE,"Salmon"
1992,27,"France","FRA","Aquaculture","SAL","Atlantic salmon","Salmo salar",250,1420000,FALSE,TRUE,"Salmon"
1992,5,"France","FRA","Aquaculture","SAL","Atlantic salmon","Salmo salar",350,1988000,FALSE,TRUE,"Salmon"
1992,37,"France","FRA","Catches","LBE","European lobster","Homarus gammarus",2,NA,TRUE,FALSE,"Lobster"
1992,27,"France","FRA","Catches","LBE","European lobster","Homarus gammarus",202,NA,TRUE,FALSE,"Lobster"
1992,27,"France","FRA","Catches","LOQ","Craylets, squat lobsters","Galatheidae",127,NA,TRUE,FALSE,"Lobster"
1992,27,"France","FRA","Catches","NEP","Norway lobster","Nephrops norvegicus",10177,NA,TRUE,FALSE,"Lobster"
1992,37,"France","FRA","Catches","PSL","Pink spiny lobster","Palinurus mauritanicus",2,NA,TRUE,FALSE,"Lobster"
1992,27,"France","FRA","Catches","PSL","Pink spiny lobster","Palinurus mauritanicus",33,NA,TRUE,FALSE,"Lobster"
1992,37,"France","FRA","Catches","SLO","Common spiny lobster","Palinurus elephas",31,NA,TRUE,FALSE,"Lobster"
1992,27,"France","FRA","Catches","SLO","Common spiny lobster","Palinurus elephas",173,NA,TRUE,FALSE,"Lobster"
1992,77,"French Polynesia","PYF","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",3,NA,TRUE,FALSE,"Lobster"
1992,51,"French Southern Territories","ATF","Catches","JSP","St.Paul rock lobster","Jasus paulensis",395,NA,TRUE,FALSE,"Lobster"
1992,34,"Gambia","GMB","Catches","CRW","Palinurid spiny lobsters nei","Palinurus spp",22,NA,TRUE,FALSE,"Lobster"
1992,27,"Germany","DEU","Catches","NEP","Norway lobster","Nephrops norvegicus",2,NA,TRUE,FALSE,"Lobster"
1992,27,"Germany","DEU","Catches","SAL","Atlantic salmon","Salmo salar",56,NA,FALSE,TRUE,"Salmon"
1992,34,"Ghana","GHA","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",218,NA,TRUE,FALSE,"Lobster"
1992,5,"Greece","GRC","Aquaculture","SAL","Atlantic salmon","Salmo salar",20,242144,FALSE,TRUE,"Salmon"
1992,34,"Greece","GRC","Catches","LBE","European lobster","Homarus gammarus",9,NA,TRUE,FALSE,"Lobster"
1992,37,"Greece","GRC","Catches","LBE","European lobster","Homarus gammarus",134,NA,TRUE,FALSE,"Lobster"
1992,37,"Greece","GRC","Catches","NEP","Norway lobster","Nephrops norvegicus",709,NA,TRUE,FALSE,"Lobster"
1992,27,"Greenland","GRL","Catches","SAL","Atlantic salmon","Salmo salar",6,NA,FALSE,TRUE,"Salmon"
1992,21,"Greenland","GRL","Catches","SAL","Atlantic salmon","Salmo salar",236,NA,FALSE,TRUE,"Salmon"
1992,31,"Grenada","GRD","Catches","SLC","Caribbean spiny lobster","Panulirus argus",22,NA,TRUE,FALSE,"Lobster"
1992,77,"Guatemala","GTM","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",1,NA,TRUE,FALSE,"Lobster"
1992,31,"Haiti","HTI","Catches","SLC","Caribbean spiny lobster","Panulirus argus",750,NA,TRUE,FALSE,"Lobster"
1992,31,"Honduras","HND","Catches","SLC","Caribbean spiny lobster","Panulirus argus",4059,NA,TRUE,FALSE,"Lobster"
1992,77,"Honduras","HND","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",3,NA,TRUE,FALSE,"Lobster"
1992,61,"Hong Kong SAR China","HKG","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",75,NA,TRUE,FALSE,"Lobster"
1992,27,"Iceland","ISL","Aquaculture","SAL","Atlantic salmon","Salmo salar",2125,13175000,FALSE,TRUE,"Salmon"
1992,27,"Iceland","ISL","Catches","NEP","Norway lobster","Nephrops norvegicus",2230,NA,TRUE,FALSE,"Lobster"
1992,27,"Iceland","ISL","Catches","SAL","Atlantic salmon","Salmo salar",460,NA,FALSE,TRUE,"Salmon"
1992,5,"Iceland","ISL","Catches","SAL","Atlantic salmon","Salmo salar",636,NA,FALSE,TRUE,"Salmon"
1992,57,"Indonesia","IDN","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",1122,NA,TRUE,FALSE,"Lobster"
1992,71,"Indonesia","IDN","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",1276,NA,TRUE,FALSE,"Lobster"
1992,51,"Iran","IRN","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",120,NA,TRUE,FALSE,"Lobster"
1992,27,"Ireland","IRL","Aquaculture","SAL","Atlantic salmon","Salmo salar",9696,51909475.2,FALSE,TRUE,"Salmon"
1992,27,"Ireland","IRL","Catches","CRW","Palinurid spiny lobsters nei","Palinurus spp",166,NA,TRUE,FALSE,"Lobster"
1992,27,"Ireland","IRL","Catches","LBE","European lobster","Homarus gammarus",552,NA,TRUE,FALSE,"Lobster"
1992,27,"Ireland","IRL","Catches","NEP","Norway lobster","Nephrops norvegicus",4481,NA,TRUE,FALSE,"Lobster"
1992,5,"Ireland","IRL","Catches","SAL","Atlantic salmon","Salmo salar",72,NA,FALSE,TRUE,"Salmon"
1992,27,"Ireland","IRL","Catches","SAL","Atlantic salmon","Salmo salar",631,NA,FALSE,TRUE,"Salmon"
1992,27,"Isle of Man","IMN","Catches","LBE","European lobster","Homarus gammarus",1,NA,TRUE,FALSE,"Lobster"
1992,27,"Isle of Man","IMN","Catches","NEP","Norway lobster","Nephrops norvegicus",14,NA,TRUE,FALSE,"Lobster"
1992,37,"Italy","ITA","Catches","NEP","Norway lobster","Nephrops norvegicus",5858,NA,TRUE,FALSE,"Lobster"
1992,37,"Italy","ITA","Catches","SLO","Common spiny lobster","Palinurus elephas",300,NA,TRUE,FALSE,"Lobster"
1992,31,"Jamaica","JAM","Catches","SLC","Caribbean spiny lobster","Panulirus argus",200,NA,TRUE,FALSE,"Lobster"
1992,61,"Japan","JPN","Aquaculture","COH","Coho(=Silver) salmon","Oncorhynchus kisutch",25519,120602640.9,FALSE,TRUE,"Salmon"
1992,4,"Japan","JPN","Catches","CHE","Masu(=Cherry) salmon","Oncorhynchus masou",802,NA,FALSE,TRUE,"Salmon"
1992,61,"Japan","JPN","Catches","CHE","Masu(=Cherry) salmon","Oncorhynchus masou",2360,NA,FALSE,TRUE,"Salmon"
1992,61,"Japan","JPN","Catches","CHI","Chinook(=Spring=King) salmon","Oncorhynchus tshawytscha",661,NA,FALSE,TRUE,"Salmon"
1992,4,"Japan","JPN","Catches","CHU","Chum(=Keta=Dog) salmon","Oncorhynchus keta",8623,NA,FALSE,TRUE,"Salmon"
1992,61,"Japan","JPN","Catches","CHU","Chum(=Keta=Dog) salmon","Oncorhynchus keta",149540,NA,FALSE,TRUE,"Salmon"
1992,61,"Japan","JPN","Catches","COH","Coho(=Silver) salmon","Oncorhynchus kisutch",567,NA,FALSE,TRUE,"Salmon"
1992,61,"Japan","JPN","Catches","LOJ","Longlegged spiny lobster","Panulirus longipes",1194,NA,TRUE,FALSE,"Lobster"
1992,4,"Japan","JPN","Catches","PIN","Pink(=Humpback) salmon","Oncorhynchus gorbuscha",1482,NA,FALSE,TRUE,"Salmon"
1992,61,"Japan","JPN","Catches","PIN","Pink(=Humpback) salmon","Oncorhynchus gorbuscha",20420,NA,FALSE,TRUE,"Salmon"
1992,4,"Japan","JPN","Catches","SOC","Sockeye(=Red) salmon","Oncorhynchus nerka",90,NA,FALSE,TRUE,"Salmon"
1992,61,"Japan","JPN","Catches","SOC","Sockeye(=Red) salmon","Oncorhynchus nerka",5761,NA,FALSE,TRUE,"Salmon"
1992,51,"Kenya","KEN","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",52,NA,TRUE,FALSE,"Lobster"
1992,27,"Latvia","LVA","Catches","SAL","Atlantic salmon","Salmo salar",268,NA,FALSE,TRUE,"Salmon"
1992,27,"Lithuania","LTU","Catches","SAL","Atlantic salmon","Salmo salar",20,NA,FALSE,TRUE,"Salmon"
1992,51,"Madagascar","MDG","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",554,NA,TRUE,FALSE,"Lobster"
1992,57,"Malaysia","MYS","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",24,NA,TRUE,FALSE,"Lobster"
1992,71,"Malaysia","MYS","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",969,NA,TRUE,FALSE,"Lobster"
1992,31,"Martinique","MTQ","Catches","SLC","Caribbean spiny lobster","Panulirus argus",117,NA,TRUE,FALSE,"Lobster"
1992,34,"Mauritania","MRT","Catches","VLO","Spiny lobsters nei","Palinuridae",40,NA,TRUE,FALSE,"Lobster"
1992,51,"Mauritius","MUS","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",15,NA,TRUE,FALSE,"Lobster"
1992,31,"Mexico","MEX","Catches","SLC","Caribbean spiny lobster","Panulirus argus",621,NA,TRUE,FALSE,"Lobster"
1992,77,"Mexico","MEX","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",1408,NA,TRUE,FALSE,"Lobster"
1992,71,"Micronesia (Federated States of)","FSM","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",10,NA,TRUE,FALSE,"Lobster"
1992,37,"Morocco","MAR","Catches","CRW","Palinurid spiny lobsters nei","Palinurus spp",6,NA,TRUE,FALSE,"Lobster"
1992,34,"Morocco","MAR","Catches","CRW","Palinurid spiny lobsters nei","Palinurus spp",10,NA,TRUE,FALSE,"Lobster"
1992,34,"Morocco","MAR","Catches","LBE","European lobster","Homarus gammarus",3,NA,TRUE,FALSE,"Lobster"
1992,37,"Morocco","MAR","Catches","NEP","Norway lobster","Nephrops norvegicus",1,NA,TRUE,FALSE,"Lobster"
1992,34,"Morocco","MAR","Catches","NEP","Norway lobster","Nephrops norvegicus",3,NA,TRUE,FALSE,"Lobster"
1992,51,"Mozambique","MOZ","Catches","NEM","Mozambique lobster","Metanephrops mozambicus",156,NA,TRUE,FALSE,"Lobster"
1992,51,"Mozambique","MOZ","Catches","VLO","Spiny lobsters nei","Palinuridae",278,NA,TRUE,FALSE,"Lobster"
1992,47,"Namibia","NAM","Catches","LBC","Cape rock lobster","Jasus lalandii",133,NA,TRUE,FALSE,"Lobster"
1992,27,"Netherlands","NLD","Catches","NEP","Norway lobster","Nephrops norvegicus",133,NA,TRUE,FALSE,"Lobster"
1992,27,"Netherlands","NLD","Catches","SAL","Atlantic salmon","Salmo salar",1,NA,FALSE,TRUE,"Salmon"
1992,71,"New Caledonia","NCL","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",8,NA,TRUE,FALSE,"Lobster"
1992,6,"New Zealand","NZL","Aquaculture","CHI","Chinook(=Spring=King) salmon","Oncorhynchus tshawytscha",200,1e+06,FALSE,TRUE,"Salmon"
1992,81,"New Zealand","NZL","Aquaculture","CHI","Chinook(=Spring=King) salmon","Oncorhynchus tshawytscha",2800,1.4e+07,FALSE,TRUE,"Salmon"
1992,81,"New Zealand","NZL","Catches","ASA","Australian salmon","Arripis trutta",6100,NA,FALSE,TRUE,"Salmon"
1992,81,"New Zealand","NZL","Catches","LOG","Green rock lobster","Jasus verreauxi",15,NA,TRUE,FALSE,"Lobster"
1992,81,"New Zealand","NZL","Catches","LOR","Red rock lobster","Jasus edwardsii",2755,NA,TRUE,FALSE,"Lobster"
1992,81,"New Zealand","NZL","Catches","MEC","New Zealand lobster","Metanephrops challengeri",1035,NA,TRUE,FALSE,"Lobster"
1992,77,"Nicaragua","NIC","Catches","NUG","Green spiny lobster","Panulirus gracilis",9,NA,TRUE,FALSE,"Lobster"
1992,31,"Nicaragua","NIC","Catches","SLC","Caribbean spiny lobster","Panulirus argus",2378,NA,TRUE,FALSE,"Lobster"
1992,34,"Nigeria","NGA","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",1233,NA,TRUE,FALSE,"Lobster"
1992,71,"Northern Mariana Islands","MNP","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",1,NA,TRUE,FALSE,"Lobster"
1992,27,"Norway","NOR","Aquaculture","SAL","Atlantic salmon","Salmo salar",124138,597674129.6,FALSE,TRUE,"Salmon"
1992,27,"Norway","NOR","Catches","LBE","European lobster","Homarus gammarus",28,NA,TRUE,FALSE,"Lobster"
1992,27,"Norway","NOR","Catches","NEP","Norway lobster","Nephrops norvegicus",230,NA,TRUE,FALSE,"Lobster"
1992,5,"Norway","NOR","Catches","SAL","Atlantic salmon","Salmo salar",520,NA,FALSE,TRUE,"Salmon"
1992,27,"Norway","NOR","Catches","SAL","Atlantic salmon","Salmo salar",520,NA,FALSE,TRUE,"Salmon"
1992,51,"Oman","OMN","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",546,NA,TRUE,FALSE,"Lobster"
1992,51,"Pakistan","PAK","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",502,NA,TRUE,FALSE,"Lobster"
1992,71,"Palau","PLW","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",4,NA,TRUE,FALSE,"Lobster"
1992,31,"Panama","PAN","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",323,NA,TRUE,FALSE,"Lobster"
1992,71,"Papua New Guinea","PNG","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",100,NA,TRUE,FALSE,"Lobster"
1992,87,"Peru","PER","Catches","NUG","Green spiny lobster","Panulirus gracilis",4,NA,TRUE,FALSE,"Lobster"
1992,71,"Philippines","PHL","Catches","LOS","Slipper lobsters nei","Scyllaridae",160,NA,TRUE,FALSE,"Lobster"
1992,71,"Philippines","PHL","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",655,NA,TRUE,FALSE,"Lobster"
1992,27,"Poland","POL","Catches","SAL","Atlantic salmon","Salmo salar",462,NA,FALSE,TRUE,"Salmon"
1992,27,"Portugal","PRT","Catches","CRW","Palinurid spiny lobsters nei","Palinurus spp",54,NA,TRUE,FALSE,"Lobster"
1992,34,"Portugal","PRT","Catches","CRW","Palinurid spiny lobsters nei","Palinurus spp",299,NA,TRUE,FALSE,"Lobster"
1992,27,"Portugal","PRT","Catches","LBE","European lobster","Homarus gammarus",5,NA,TRUE,FALSE,"Lobster"
1992,34,"Portugal","PRT","Catches","NEP","Norway lobster","Nephrops norvegicus",2,NA,TRUE,FALSE,"Lobster"
1992,27,"Portugal","PRT","Catches","NEP","Norway lobster","Nephrops norvegicus",230,NA,TRUE,FALSE,"Lobster"
1992,51,"Qatar","QAT","Catches","THQ","Flathead lobster","Thenus orientalis",35,NA,TRUE,FALSE,"Lobster"
1992,5,"Russia","RUS","Catches","CHE","Masu(=Cherry) salmon","Oncorhynchus masou",8,NA,FALSE,TRUE,"Salmon"
1992,61,"Russia","RUS","Catches","CHI","Chinook(=Spring=King) salmon","Oncorhynchus tshawytscha",248,NA,FALSE,TRUE,"Salmon"
1992,5,"Russia","RUS","Catches","CHI","Chinook(=Spring=King) salmon","Oncorhynchus tshawytscha",1013,NA,FALSE,TRUE,"Salmon"
1992,5,"Russia","RUS","Catches","CHU","Chum(=Keta=Dog) salmon","Oncorhynchus keta",7231,NA,FALSE,TRUE,"Salmon"
1992,61,"Russia","RUS","Catches","CHU","Chum(=Keta=Dog) salmon","Oncorhynchus keta",14060,NA,FALSE,TRUE,"Salmon"
1992,61,"Russia","RUS","Catches","COH","Coho(=Silver) salmon","Oncorhynchus kisutch",1038,NA,FALSE,TRUE,"Salmon"
1992,5,"Russia","RUS","Catches","COH","Coho(=Silver) salmon","Oncorhynchus kisutch",3546,NA,FALSE,TRUE,"Salmon"
1992,5,"Russia","RUS","Catches","PIN","Pink(=Humpback) salmon","Oncorhynchus gorbuscha",7465,NA,FALSE,TRUE,"Salmon"
