Country,Production_Area,Environment,Species,Year,Quantity,Quantity_Symbol,Value,Value_Symbol
360,4,1,FGS,1997,3177,,6671700,
360,4,1,FGS,1998,3211,,6743100,
360,4,1,FGS,1999,3762,,7900200,
360,4,1,FGO,2000,4879,,10245900,
360,4,1,FGO,2001,4627,,9716700,
360,4,1,FGO,2002,3794,,2383846.08,
360,4,1,FGO,1950,1135,F,,
360,4,1,FGO,1951,1180,F,,
360,4,1,FGO,1952,1226,F,,
360,4,1,FGO,1953,1274,F,,
360,4,1,FGO,1954,1324,F,,
360,4,1,FGO,1955,1376,F,,
360,4,1,FGO,1956,1430,F,,
360,4,1,FGO,1957,1486,F,,
360,4,1,FGO,1958,1545,F,,
360,4,1,FGO,1959,1605,F,,
360,4,1,FGO,1960,1668,F,,
360,4,1,FGO,1961,1734,F,,
360,4,1,FGO,1962,1802,F,,
360,4,1,FGO,1963,1873,F,,
360,4,1,FGO,1964,1946,F,,
360,4,1,FGO,1965,2022,F,,
360,4,1,FGO,1966,2102,F,,
360,4,1,FGO,1967,2184,F,,
360,4,1,FGO,1968,2270,F,,
360,4,1,FGO,1969,2359,F,,
360,4,1,FGO,1970,2452,F,,
360,4,1,FGO,1971,2548,F,,
360,4,1,FGO,1972,2648,F,,
360,4,1,FGO,1973,2448,,,
408,61,3,LNJ,1950,621,F,,
408,61,3,LNJ,1951,756,F,,
408,61,3,LNJ,1952,920,F,,
408,61,3,LNJ,1953,1119,F,,
418,4,1,FCP,1992,1345,F,3362500,
418,4,1,FCP,1993,1375,F,3437500,
418,4,1,FCP,1994,1400,F,3500000,
418,4,1,FCP,1995,1610,F,4025000,
418,4,1,FCP,1996,2000,F,5000000,
418,4,1,FCP,1997,5286,F,13215000,
418,4,1,FCP,1998,5304,F,13260000,
418,4,1,FCP,1999,7591,F,17459300,
418,4,1,LRH,2000,1761,F,3698100,
418,4,1,LRH,2001,2093,F,4186000,
418,4,1,LRH,2002,2500,F,5000000,
418,4,1,LRH,1963,2,F,,
418,4,1,LRH,1964,3,F,,
418,4,1,LRH,1965,4,F,,
418,4,1,LRH,1966,6,F,,
418,4,1,LRH,1967,9,F,,
418,4,1,LRH,1968,12,F,,
418,4,1,LRH,1969,16,F,,
418,4,1,LRH,1970,20,F,,
418,4,1,LRH,1971,27,F,,
418,4,1,LRH,1972,34,F,,
418,4,1,LRH,1973,43,F,,
418,4,1,LRH,1974,54,F,,
418,4,1,LRH,1975,67,F,,
418,4,1,LRH,1976,83,F,,
418,4,1,LRH,1977,101,F,,
418,4,1,LRH,1978,123,F,,
418,4,1,LRH,1979,148,F,,
418,4,1,LRH,1980,176,F,,
418,4,1,LRH,1981,210,F,,
418,4,1,LRH,1982,248,F,,
418,4,1,LRH,1983,291,F,,
418,4,1,LRH,1984,313,F,313000,
418,4,1,LRH,1985,500,F,500000,
418,4,1,LRH,1986,625,F,625000,
418,4,1,LRH,1987,750,F,750000,
418,4,1,LRH,1988,875,F,1312500,
418,4,1,LRH,1989,1000,F,1500000,
418,4,1,LRH,1990,1250,F,2500000,
418,4,1,LRH,1991,1310,F,2620000,
418,4,1,LRH,1992,1345,F,3362500,
418,4,1,LRH,1993,1375,F,3437500,
418,4,1,LRH,1994,1400,F,3500000,
418,4,1,LRH,1995,1610,F,4025000,
418,4,1,LRH,1996,2000,F,5000000,
418,4,1,LRH,1997,885,F,2212500,
418,4,1,LRH,1998,888,F,2220000,
418,4,1,LRH,1999,1271,F,2923300,
418,4,1,CMG,2000,1761,F,3698100,
418,4,1,CMG,2001,2093,F,4186000,
418,4,1,CMG,2002,2500,F,5000000,
418,4,1,CMG,1963,2,F,,
418,4,1,CMG,1964,3,F,,
418,4,1,CMG,1965,4,F,,
418,4,1,CMG,1966,6,F,,
418,4,1,CMG,1967,9,F,,
418,4,1,CMG,1968,12,F,,
418,4,1,CMG,1969,16,F,,
418,4,1,CMG,1970,20,F,,
418,4,1,CMG,1971,27,F,,
418,4,1,CMG,1972,34,F,,
418,4,1,CMG,1973,43,F,,
418,4,1,CMG,1974,54,F,,
418,4,1,CMG,1975,67,F,,
418,4,1,CMG,1976,83,F,,
418,4,1,CMG,1977,101,F,,
418,4,1,CMG,1978,123,F,,
418,4,1,CMG,1979,148,F,,
418,4,1,CMG,1980,176,F,,
418,4,1,CMG,1981,210,F,,
418,4,1,CMG,1982,248,F,,
418,4,1,CMG,1983,291,F,,
418,4,1,CMG,1984,312,F,312000,
418,4,1,CMG,1985,500,F,500000,
418,4,1,CMG,1986,625,F,625000,
418,4,1,CMG,1987,750,F,750000,
418,4,1,CMG,1988,875,F,1312500,
418,4,1,CMG,1989,1000,F,1500000,
418,4,1,CMG,1990,1250,F,2500000,
418,4,1,CMG,1991,1310,F,2620000,
418,4,1,CMG,1992,1345,F,3362500,
418,4,1,CMG,1993,1375,F,3437500,
418,4,1,CMG,1994,1400,F,3500000,
418,4,1,CMG,1995,1610,F,4025000,
418,4,1,CMG,1996,2000,F,5000000,
418,4,1,CMG,1997,885,F,2212500,
418,4,1,CMG,1998,888,F,2220000,
418,4,1,CMG,1999,1271,F,2923300,
418,4,1,CTT,2000,685,F,1438500,
418,4,1,CTT,2001,814,F,1628000,
418,4,1,CTT,2002,972,F,1944000,
418,4,1,CTT,1963,2,F,,
418,4,1,CTT,1964,3,F,,
418,4,1,CTT,1965,4,F,,
418,4,1,CTT,1966,6,F,,
418,4,1,CTT,1967,9,F,,
418,4,1,CTT,1968,12,F,,
418,4,1,CTT,1969,16,F,,
418,4,1,CTT,1970,20,F,,
418,4,1,CTT,1971,27,F,,
418,4,1,CTT,1972,34,F,,
418,4,1,CTT,1973,43,F,,
418,4,1,CTT,1974,54,F,,
418,4,1,CTT,1975,67,F,,
418,4,1,CTT,1976,83,F,,
418,4,1,CTT,1977,101,F,,
418,4,1,CTT,1978,123,F,,
418,4,1,CTT,1979,148,F,,
418,4,1,CTT,1980,176,F,,
418,4,1,CTT,1981,210,F,,
418,4,1,CTT,1982,248,F,,
418,4,1,CTT,1983,291,F,,
418,4,1,CTT,1984,313,F,313000,
418,4,1,CTT,1985,500,F,500000,
418,4,1,CTT,1986,625,F,625000,
418,4,1,CTT,1987,750,F,750000,
418,4,1,CTT,1988,875,F,1312500,
418,4,1,CTT,1989,1000,F,1500000,
418,4,1,CTT,1990,1250,F,2500000,
418,4,1,CTT,1991,1310,F,2620000,
418,4,1,CTT,1992,1345,F,3362500,
418,4,1,CTT,1993,1375,F,3437500,
418,4,1,CTT,1994,1400,F,3500000,
418,4,1,CTT,1995,1610,F,4025000,
418,4,1,CTT,1996,2000,F,5000000,
418,4,1,CTT,1997,345,F,862500,
418,4,1,CTT,1998,345,F,862500,
418,4,1,CTT,1999,494,F,1136200,
418,4,1,FCG,2000,1379,F,2895900,
418,4,1,FCG,2001,1639,F,3278000,
418,4,1,FCG,2002,1957,F,3914000,
418,4,1,FCG,1963,2,F,,
418,4,1,FCG,1964,3,F,,
418,4,1,FCG,1965,4,F,,
430,1,1,TLZ,1995,0,-,0,
430,1,1,TLZ,1996,0,-,0,
430,1,1,TLZ,1997,0,-,0,
434,1,1,FCY,1987,30,F,30000,
434,1,1,FCY,1988,30,F,30000,
434,1,1,FCY,1989,50,F,55000,
434,1,1,FCY,1990,70,F,84000,
434,1,1,FCY,1991,70,F,84000,
702,71,3,SNA,2002,26,,119340,
702,71,3,SNA,1956,0,-,,
702,71,3,SNA,1957,0,-,,
702,71,3,SNA,1958,0,-,,
702,71,3,SNA,1959,0,-,,
702,71,3,SNA,1960,0,-,,
702,71,3,SNA,1961,0,-,,
702,71,3,SNA,1962,0,-,,
702,71,3,SNA,1963,0,-,,
702,71,3,SNA,1964,0,-,,
702,71,3,SNA,1965,0,-,,
702,71,3,SNA,1966,0,-,,
702,71,3,SNA,1967,0,-,,
702,71,3,SNA,1968,0,-,,
702,71,3,SNA,1969,0,-,,
702,71,3,SNA,1970,0,-,,
702,71,3,SNA,1971,0,-,,
702,71,3,SNA,1972,0,-,,
702,71,3,SNA,1973,0,-,,
702,71,3,SNA,1974,0,-,,
702,71,3,SNA,1975,0,-,,
702,71,3,SNA,1976,0,-,,
702,71,3,SNA,1977,0,-,,
702,71,3,SNA,1978,0,-,,
702,71,3,SNA,1979,0,-,,
702,71,3,SNA,1980,0,-,,
702,71,3,SNA,1981,19,,,
702,71,3,SNA,1982,13,,,
702,71,3,SNA,1983,16,,,
702,71,3,SNA,1984,16,,114794.3088,
702,71,3,SNA,1985,30,,97690.3956,
702,71,3,SNA,1986,41,,134842.6762,
702,71,3,SNA,1987,35,,114800,
702,71,3,SNA,1988,49,,243534.9,
702,71,3,SNA,1989,69,,371220,
702,71,3,SNA,1990,61,,336968.88,
702,71,3,SNA,1991,83,,432632.52,
702,71,3,SNA,1992,93,,599214.5775,
702,71,3,SNA,1993,92,,597938.544,
702,71,3,SNA,1994,53,,416768.892,
702,71,3,SNA,1995,42,,296369.22,
702,71,3,SNA,1996,80,,595745.64,
702,71,3,SNA,1997,37,,194830.1082,
702,71,3,SNA,1998,34,,173053.778,
702,71,3,SNA,1999,68,,316982.6494,
702,4,1,TLN,2000,37,,142960.8094,
702,4,1,TLN,2001,52,,130600.548,
702,4,1,TLN,2002,142,,298200,
702,4,1,TLN,1984,0,-,0,
702,4,1,TLN,1985,0,-,0,
642,5,1,STU,1995,0,-,0,
642,5,1,STU,1996,0,-,0,
642,5,1,STU,1997,0,-,0,
642,5,1,STU,1998,1,,8400,
642,5,1,STU,1999,0,-,0,
642,5,1,TRS,2000,207,,1324800,
642,5,1,TRS,2001,100,,650000,
642,5,1,TRS,2002,122,,392840,
642,5,1,TRS,1950,0,-,,
642,5,1,TRS,1951,0,-,,
642,5,1,TRS,1952,0,-,,
642,5,1,TRS,1953,0,-,,
642,5,1,TRS,1954,0,-,,
642,5,1,TRS,1955,0,-,,
642,5,1,TRS,1956,0,-,,
642,5,1,TRS,1957,0,-,,
642,5,1,TRS,1958,0,-,,
642,5,1,TRS,1959,0,-,,
642,5,1,TRS,1960,0,-,,
642,5,1,TRS,1961,0,-,,
642,5,1,TRS,1962,0,-,,
642,5,1,TRS,1963,0,-,,
642,5,1,TRS,1964,0,-,,
642,5,1,TRS,1965,0,-,,
642,5,1,TRS,1966,0,-,,
642,5,1,TRS,1967,0,-,,
642,5,1,TRS,1968,0,-,,
642,5,1,TRS,1969,200,,,
642,5,1,TRS,1970,200,,,
642,5,1,TRS,1971,200,,,
642,5,1,TRS,1972,200,,,
642,5,1,TRS,1973,200,,,
642,5,1,TRS,1974,210,,,
642,5,1,TRS,1975,200,,,
642,5,1,TRS,1976,100,,,
642,5,1,TRS,1977,178,,,
642,5,1,TRS,1978,140,,,
642,5,1,TRS,1979,120,,,
642,5,1,TRS,1980,160,,,
642,5,1,TRS,1981,150,,,
642,5,1,TRS,1982,260,,,
642,5,1,TRS,1983,230,,,
642,5,1,TRS,1984,288,,864000,
642,5,1,TRS,1985,425,,1275000,
642,5,1,TRS,1986,409,,1227000,
642,5,1,TRS,1987,534,,1602000,
642,5,1,TRS,1988,458,,1374000,
642,5,1,TRS,1989,650,F,1950000,
642,5,1,TRS,1990,550,F,1650000,
642,5,1,TRS,1991,360,F,1260000,
642,5,1,TRS,1992,260,F,910000,
642,5,1,TRS,1993,360,F,1260000,
642,5,1,TRS,1994,410,F,1394000,
642,5,1,TRS,1995,390,F,1326000,
642,5,1,TRS,1996,380,F,1330000,
642,5,1,TRS,1997,454,,2905600,
642,5,1,TRS,1998,166,,1045800,
642,5,1,TRS,1999,257,,1619100,
642,5,1,TRR,2000,307,,1964800,
642,5,1,TRR,2001,500,,3200000,
642,5,1,TRR,2002,620,,1996400,
642,5,1,TRR,1998,399,,2513700,
642,5,1,TRR,1999,619,,3899700,
642,5,1,SVF,2002,80,,257600,
642,5,1,FPI,2000,25,,47500,
642,5,1,FPI,2001,15,,30000,
642,5,1,FPI,2002,17,,26180,
642,5,1,FPI,1984,6,,15000,
642,5,1,FPI,1985,0,-,0,
642,5,1,FPI,1986,16,,40000,
642,5,1,FPI,1987,8,,20000,
642,5,1,FPI,1988,0,-,0,
642,5,1,FPI,1989,0,-,0,
642,5,1,FPI,1990,0,-,0,
642,5,1,FPI,1991,0,-,0,
642,5,1,FPI,1992,0,-,0,
642,5,1,FPI,1993,0,-,0,
642,5,1,FPI,1994,0,-,0,
642,5,1,FPI,1995,0,-,0,
642,5,1,FPI,1996,0,-,0,
642,5,1,FPI,1997,6,,12000,
642,5,1,FPI,1998,13,,24700,
642,5,1,FPI,1999,30,,57000,
642,5,1,FCY,2000,9,,12600,
642,5,1,FCY,2001,78,,93600,
642,5,1,FCY,2002,79,,94800,
642,5,1,FCY,1984,0,-,0,
642,5,1,FCY,1986,28,,70000,
642,5,1,FCY,1987,19,,47500,
642,5,1,FCY,1988,0,-,0,
642,5,1,FCY,1989,0,-,0,
642,5,1,FCY,1990,0,-,0,
642,5,1,FCY,1991,0,-,0,
642,5,1,FCY,1992,0,-,0,
642,5,1,FCY,1993,0,-,0,
642,5,1,FCY,1994,0,-,0,
642,5,1,FCY,1995,0,-,0,
642,5,1,FCY,1996,0,-,0,
642,5,1,FCY,1997,8,,12000,
642,5,1,FCY,1998,64,,70400,
410,4,1,FCY,1982,22,,,
410,4,1,FCY,1983,14,,,
410,4,1,FCY,1984,4,,20000,
410,4,1,FCY,1985,13,,65000,
410,4,1,FCY,1986,32,,237423.84,
410,4,1,FCY,1987,70,,421179.36,
410,4,1,FCY,1988,138,,1041715.908,
410,4,1,FCY,1989,96,,627840,
410,4,1,FCY,1990,68,,425267.784,
410,4,1,FCY,1991,58,,527597.928,
410,4,1,FCY,1992,0,0,0,
410,4,1,FCY,1993,0,0,0,
410,4,1,FCY,1994,0,0,0,
410,4,1,FCY,1995,0,0,0,
410,4,1,FCY,1996,0,0,0,
410,4,1,FCY,1997,0,0,0,
422,4,1,TRR,1984,300,,1110000,
422,4,1,TRR,1985,300,,1123506,
422,4,1,TRR,1986,375,,1158375,
422,4,1,TRR,1987,200,,616000,
422,4,1,TRR,1988,100,,308000,
422,4,1,TRR,1989,100,,308000,
422,4,1,TRR,1990,80,F,280000,
422,4,1,TRR,1991,80,,280000,
422,4,1,TRR,1992,130,F,487500,
422,4,1,TRR,1993,180,,720000,
422,4,1,TRR,1994,200,,1000000,
422,4,1,TRR,1995,300,,1500000,
422,4,1,TRR,1996,350,,1750000,
422,4,1,TRR,1997,300,,1500000,
422,4,1,TRR,1998,400,,2000000,
422,4,1,TRR,1999,300,,900000,
422,4,1,FCY,2002,15,,36000,
422,4,1,TLP,2002,25,,75000,
328,3,2,TLM,2007,200,,200000,
328,3,1,TLM,2007,0,-,0,
328,3,1,TLN,2007,0,-,0,
328,3,2,TLN,2007,200,,200000,
328,3,1,TLP,2007,0,-,0,
328,3,1,HSR,2007,0,-,0,
328,3,2,HSR,2007,100,,450000,
328,3,1,PRF,2007,0,-,0,
360,4,1,FCP,2007,264349,,298714370,
360,4,1,FCN,2007,15050,,14147000,
360,4,1,FCH,2007,2701,,5915190,
360,4,1,PTG,2007,15427,,14347110,
360,4,1,TLM,2007,21401,F,17120800,
360,4,1,TLN,2007,204405,,188052600,
360,4,1,MYN,2007,2277,,4690620,
360,4,1,CTO,2007,91735,,83478850,
360,4,1,PGZ,2007,36755,,40062950,
360,4,1,GBM,2007,370,,647500,
360,4,1,FGB,2007,0,-,0,
360,4,1,FPC,2007,0,-,0,
426,1,1,FCP,2000,8,,8000,
426,1,1,FCP,2001,8,,9600,
426,1,1,FCP,2002,8,F,9600,
426,1,1,FCP,1970,0,0,,
426,1,1,FCP,1971,0,0,,
426,1,1,FCP,1972,0,0,,
426,1,1,FCP,1973,0,0,,
426,1,1,FCP,1974,10,,,
426,1,1,FCP,1975,21,,,
426,1,1,FCP,1976,25,,,
426,1,1,FCP,1977,20,,,
426,1,1,FCP,1978,22,,,
426,1,1,FCP,1979,25,,,
426,1,1,FCP,1980,23,,,
426,1,1,FCP,1981,15,,,
426,1,1,FCP,1982,19,,,
426,1,1,FCP,1983,20,,,
426,1,1,FCP,1984,11,,9178.752,
426,1,1,FCP,1986,20,,17632.8,
426,1,1,FCP,1987,23,,22604.86,
426,1,1,FCP,1988,25,,25000,
426,1,1,FCP,1989,20,F,20000,
426,1,1,FCP,1990,15,F,15000,
426,1,1,FCP,1991,10,F,12000,
426,1,1,FCP,1992,10,F,15000,
426,1,1,FCP,1993,10,F,15000,
426,1,1,FCP,1994,10,F,15000,
426,1,1,FCP,1995,8,F,12000,
426,1,1,FCP,1996,8,F,12000,
426,1,1,FCP,1997,8,F,12000,
426,1,1,FCP,1998,6,F,9000,
426,1,1,FCP,1999,4,,6000,
426,1,1,CLZ,2000,0,0,0,
426,1,1,CLZ,2001,0,0,0,
426,1,1,CLZ,1982,0,0,,
426,1,1,CLZ,1983,0,0,,
426,1,1,CLZ,1984,1,,3500,
426,1,1,CLZ,1986,3,,4628.61,
426,1,1,CLZ,1987,2,,3439.87,
426,1,1,CLZ,1988,2,,3600,
426,1,1,CLZ,1989,2,F,3600,
426,1,1,CLZ,1990,2,F,3600,
426,1,1,CLZ,1991,2,F,4000,
426,1,1,CLZ,1992,3,F,6000,
426,1,1,CLZ,1993,3,F,6000,
426,1,1,CLZ,1994,3,F,6000,
426,1,1,CLZ,1995,2,F,4400,
426,1,1,CLZ,1996,2,F,4400,
426,1,1,CLZ,1997,2,F,4400,
426,1,1,CLZ,1998,0,0,0,
426,1,1,CLZ,1999,0,0,0,
428,5,1,TRS,2000,0,-,0,
428,5,1,TRS,2001,0,-,0,
428,5,1,TRS,2002,0,-,0,
428,5,1,TRS,1988,18,,81000,
428,5,1,TRS,1989,0,-,0,
428,5,1,TRS,1990,0,-,0,
428,5,1,TRS,1991,0,-,0,
454,1,1,FRF,1994,175,F,166250,
454,1,1,FRF,1995,175,F,166250,
454,1,1,FRF,1996,200,F,180000,
454,1,1,FRF,1997,187,,177650,
454,1,1,FRF,1998,187,F,177650,
454,1,1,PRF,2000,0,0,0,
454,1,1,PRF,2001,0,0,0,
454,1,1,PRF,2002,0,0,0,
454,1,1,PRF,1980,2,F,,
454,1,1,PRF,1981,2,F,,
454,1,1,PRF,1982,3,F,,
454,1,1,PRF,1983,4,F,,
454,1,1,PRF,1984,4,,51104.88,
454,1,1,PRF,1985,5,,52754.4,
454,1,1,PRF,1986,6,,58203.36,
454,1,1,PRF,1987,8,,72636.8,
454,1,1,PRF,1988,6,,58693.5,
454,1,1,PRF,1989,6,F,60000,
454,1,1,PRF,1990,6,F,60000,
454,1,1,PRF,1991,3,F,30000,
454,1,1,PRF,1992,3,F,30000,
454,1,1,PRF,1993,5,F,50000,
454,1,1,PRF,1994,5,F,50000,
454,1,1,PRF,1995,5,F,50000,
454,1,1,PRF,1996,0,0,0,
454,1,1,PRF,1997,0,0,0,
454,1,1,PRF,1998,0,0,0,
454,1,1,PRF,1999,0,0,0,
458,4,1,FCP,2000,981,,1592846.953,
458,4,1,FCP,2001,941,,1582366.422,
458,4,1,FCP,2002,670,,825164.496,
458,4,1,FCP,1950,9,F,,
458,4,1,FCP,1951,10,F,,
458,4,1,FCP,1952,11,F,,
458,4,1,FCP,1953,12,F,,
360,4,1,FGO,1974,2632,,,
360,4,1,FGO,1975,3330,,,
360,4,1,FGO,1976,3278,,,
360,4,1,FGO,1977,2642,,,
360,4,1,FGO,1978,3275,,,
360,4,1,FGO,1979,3513,,,
360,4,1,FGO,1980,3909,,,
360,4,1,FGO,1981,4465,,,
360,4,1,FGO,1982,3539,,,
360,4,1,FGO,1983,3178,,,
360,4,1,FGO,1984,4493,,2695800,
360,4,1,FGO,1985,3500,,3500000,
360,4,1,FGO,1986,4988,,5985600,
360,4,1,FGO,1987,5420,,8130000,
360,4,1,FGO,1988,5500,F,8250000,
360,4,1,FGO,1989,5500,F,11000000,
360,4,1,FGO,1990,5639,,11278000,
360,4,1,FGO,1991,4980,,10458000,
360,4,1,FGO,1992,4979,,10455900,
360,4,1,FGO,1993,8561,,17122000,
360,4,1,FGO,1994,4743,,9960300,
360,4,1,FGO,1995,5420,,11382000,
360,4,1,FGO,1996,6674,,14015400,
360,4,1,FGO,1997,5660,,11886000,
360,4,1,FGO,1998,5384,,11306400,
360,4,1,FGO,1999,5852,,12289200,
360,4,1,FIS,2002,1031,,792735.9,
208,27,3,MUS,2011,537,,372436.1861,
466,1,1,CLZ,1991,8,,12800,
466,1,1,CLZ,1992,17,,19313.7,
466,1,1,CLZ,1993,21,,25989.6,
466,1,1,CLZ,1994,40,,48000,
466,1,1,CLZ,1995,40,F,48000,
466,1,1,CLZ,1996,24,F,30000,
466,1,1,CLZ,1997,24,F,30000,
466,1,1,CLZ,1998,24,F,30000,
466,1,1,CLZ,1999,30,,24394.5,
466,1,1,TLN,2000,19,,9500,
466,1,1,TLN,2001,350,F,175000,
466,1,1,TLN,2002,708,F,764640,
428,5,1,FCP,1991,2300,,3680000,
428,5,1,FCP,1992,619,,1064680,
428,5,1,FCP,1993,334,,704740,
428,5,1,FCP,1994,550,,1100000,
428,5,1,FCP,1995,520,,1144000,
428,5,1,FCP,1996,379,,644300,
428,5,1,FCP,1997,342,,588240,
428,5,1,FCP,1998,412,,560320,
428,5,1,FCP,1999,435,,591600,
428,5,1,FTE,2000,2,,2300,
428,5,1,FTE,2001,1,,1130,
428,5,1,FTE,2002,1,,679.9044,
428,5,1,FTE,1988,0,-,0,
428,5,1,FTE,1989,0,-,0,
428,5,1,FTE,1990,0,-,0,
428,5,1,FTE,1991,0,-,0,
428,5,1,FTE,1992,0,-,0,
428,5,1,FTE,1993,0,-,0,
428,5,1,FTE,1994,0,-,0,
428,5,1,FTE,1995,0,-,0,
428,5,1,FTE,1996,0,-,0,
428,5,1,FTE,1997,0,-,0,
428,5,1,FTE,1998,1,,1360,
428,5,1,FTE,1999,1,,1360,
428,5,1,FCG,2005,4,,18019.8776,
428,5,1,FPI,2005,5,,8868.05,
428,5,1,FCP,2005,514,,856937.4076,
428,5,1,FTE,2005,1,,1773.61,
430,1,1,HEB,2000,2,,4000,
430,1,1,HEB,2001,1,,3250,
430,1,1,HEB,2002,1,F,3250,
430,1,1,HEB,1970,0,-,,
430,1,1,HEB,1971,0,-,,
430,1,1,HEB,1972,0,-,,
430,1,1,HEB,1973,0,-,,
430,1,1,HEB,1974,0,-,,
430,1,1,HEB,1975,0,-,,
430,1,1,HEB,1976,0,-,,
430,1,1,HEB,1977,0,-,,
430,1,1,HEB,1978,0,-,,
430,1,1,HEB,1979,0,-,,
430,1,1,HEB,1980,0,-,,
430,1,1,HEB,1981,0,-,,
430,1,1,HEB,1982,0,-,,
430,1,1,HEB,1983,0,-,,
430,1,1,HEB,1984,0,-,0,
430,1,1,HEB,1985,0,-,0,
430,1,1,HEB,1986,0,-,0,
430,1,1,HEB,1987,0,-,0,
430,1,1,HEB,1988,0,-,0,
430,1,1,HEB,1989,0,-,0,
430,1,1,HEB,1990,0,-,0,
430,1,1,HEB,1991,0,-,0,
430,1,1,HEB,1992,0,-,0,
430,1,1,HEB,1993,0,-,0,
430,1,1,HEB,1994,0,-,0,
430,1,1,HEB,1995,0,-,0,
430,1,1,HEB,1996,0,-,0,
430,1,1,HEB,1997,0,-,0,
430,1,1,HEL,2000,1,,2000,
430,1,1,HEL,2001,1,,3250,
430,1,1,HEL,2002,1,F,3250,
430,1,1,HEL,1970,0,-,,
430,1,1,HEL,1971,0,-,,
430,1,1,HEL,1972,0,-,,
430,1,1,HEL,1973,0,-,,
430,1,1,HEL,1974,0,-,,
430,1,1,HEL,1975,0,-,,
430,1,1,HEL,1976,0,-,,
430,1,1,HEL,1977,0,-,,
430,1,1,HEL,1978,0,-,,
430,1,1,HEL,1979,0,-,,
430,1,1,HEL,1980,0,-,,
430,1,1,HEL,1981,0,-,,
430,1,1,HEL,1982,0,-,,
430,1,1,HEL,1983,0,-,,
430,1,1,HEL,1984,0,-,0,
430,1,1,HEL,1985,0,-,0,
430,1,1,HEL,1986,0,-,0,
430,1,1,HEL,1987,0,-,0,
430,1,1,HEL,1988,0,-,0,
430,1,1,HEL,1989,0,-,0,
430,1,1,HEL,1990,0,-,0,
430,1,1,HEL,1991,0,-,0,
430,1,1,HEL,1992,0,-,0,
430,1,1,HEL,1993,0,-,0,
430,1,1,HEL,1994,0,-,0,
430,1,1,HEL,1995,0,-,0,
430,1,1,HEL,1996,0,-,0,
430,1,1,HEL,1997,0,-,0,
430,1,1,TLN,2000,11,,13750,
430,1,1,TLN,2001,7,,14000,
430,1,1,TLN,2002,7,F,14000,
430,1,1,TLN,1982,35,,,
430,1,1,TLN,1983,9,,,
430,1,1,TLN,1984,7,,10500,
430,1,1,TLN,1985,8,,13600,
430,1,1,TLN,1986,6,,12000,
430,1,1,TLN,1987,3,,7500,
430,1,1,TLN,1988,2,,5000,
430,1,1,TLN,1989,3,F,7500,
430,1,1,TLN,1990,0,0,0,
430,1,1,TLN,1991,0,0,0,
430,1,1,TLN,1992,0,0,0,
430,1,1,TLN,1993,0,0,0,
430,1,1,TLN,1994,0,0,0,
430,1,1,TLN,1995,0,0,0,
430,1,1,TLN,1996,0,0,0,
430,1,1,TLN,1997,0,0,0,
434,1,1,FCY,1992,80,F,120000,
440,5,1,TRS,2000,0,-,0,
440,5,1,TRS,2001,0,-,0,
440,5,1,TRS,2002,0,-,0,
440,5,1,TRS,1988,9,,45000,
440,5,1,TRS,1989,47,,211500,
440,5,1,TRS,1990,45,,202500,
440,5,1,TRS,1991,42,,189000,
440,5,1,TRS,1992,0,-,0,
440,5,1,TRS,1993,0,-,0,
440,5,1,TRS,1994,0,-,0,
440,5,1,TRS,1995,0,-,0,
440,5,1,TRS,1996,0,-,0,
440,5,1,TRS,1997,0,-,0,
440,5,1,TRS,1998,0,-,0,
440,5,1,TRS,1999,0,-,0,
440,5,1,TRR,2000,10,,38750,
440,5,1,TRR,2001,8,,31000,
440,5,1,TRR,2002,21,,85935.15,
440,5,1,TRR,1988,0,-,0,
440,5,1,TRR,1989,0,-,0,
440,5,1,TRR,1990,0,-,0,
440,5,1,TRR,1991,0,-,0,
440,5,1,TRR,1992,0,-,0,
440,5,1,TRR,1993,0,-,0,
440,5,1,TRR,1994,0,-,0,
440,5,1,TRR,1995,0,-,0,
440,5,1,TRR,1996,0,-,0,
440,5,1,TRR,1997,0,-,0,
440,5,1,TRR,1998,0,-,0,
440,5,1,TRR,1999,0,-,0,
440,5,1,CIJ,2000,2,,5250,
440,5,1,CIJ,2002,2,,5456.2,
440,5,1,CIJ,1988,73,,292000,
440,5,1,CIJ,1989,7,,31500,
440,5,1,CIJ,1990,10,,45000,
440,5,1,CIJ,1991,0,-,0,
440,5,1,CIJ,1992,0,-,0,
440,5,1,CIJ,1993,0,-,0,
440,5,1,CIJ,1994,0,-,0,
440,5,1,CIJ,1995,0,-,0,
440,5,1,CIJ,1996,0,-,0,
440,5,1,CIJ,1997,0,-,0,
440,5,1,CIJ,1998,0,-,0,
440,5,1,CIJ,1999,0,-,0,
440,5,1,FPI,2000,16,,28000,
440,5,1,FPI,2001,10,,17500,
440,5,1,FPI,2002,9,,17187.03,
440,5,1,FPI,1988,0,-,0,
440,5,1,FPI,1989,0,-,0,
440,5,1,FPI,1990,0,-,0,
440,5,1,FPI,1991,0,-,0,
440,5,1,FPI,1992,0,-,0,
440,5,1,FPI,1993,0,-,0,
440,5,1,FPI,1994,0,-,0,
440,5,1,FPI,1995,0,-,0,
440,5,1,FPI,1996,0,-,0,
440,5,1,FPI,1997,0,-,0,
440,5,1,FPI,1998,0,-,0,
440,5,1,FPI,1999,0,-,0,
440,5,1,FCP,2000,1921,,2305200,
440,5,1,FCP,2001,1957,,2446250,
440,5,1,FCP,2002,1676,,2286147.8,
